Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification,graph_num_nodes,graph_num_edges,graph_self_loops,graph_density,graph_out_deg_mean,graph_out_deg_max,graph_out_deg_std,graph_in_deg_mean,graph_in_deg_max,graph_in_deg_std,anomaly_score,is_anomaly
455,1c94f70d-58cd-3004-b8ca-5249f570dc09,0.0045872417825126,0.0146810445628166,49.65806451612903,2119,default,391.0,155.0,113.0,E,normal,113,471,35,0.037215549936788876,4.401869158878505,30.0,5.221916096721428,4.205357142857143,33.0,5.118486091848739,-0.02726657079572753,0
456,356e09e9-7225-355b-8a6c-1a3ba2e00aa8,0.0004216489216489,0.0128310128310128,12.291946308724832,186,default,610.0,596.0,94.0,E,normal,94,255,18,0.02916952642415923,2.897727272727273,23.0,3.384589987009547,2.7717391304347827,29.0,3.3625277140269403,-0.04891155046164131,0
457,5e7a6e81-8676-33f7-83f1-414e23a8a93b,0.0295146608315098,0.0264770240700218,41.171171171171174,8093,default,181.0,111.0,121.0,E,normal,121,431,29,0.0296831955922865,3.652542372881356,38.0,5.406175249145713,3.6837606837606836,38.0,4.463813808897669,0.01816016850079044,0
458,cdea1b99-edd0-36e2-bc8b-7e1cb6ae14b4,0.0007497303128371,0.0345199568500539,5.867088607594937,42,default,167.0,158.0,32.0,E,normal,32,57,6,0.057459677419354836,2.111111111111111,7.0,1.6850834320114558,1.78125,6.0,1.2433416415048602,-0.025433958563503056,0
459,eb81bce8-c6a1-3781-a61a-7437d400eb22,0.0017345642365233,0.0051650439325575,25.253373313343328,3507,default,1568.0,1334.0,174.0,E,normal,172,791,47,0.026893784849721204,4.823170731707317,43.0,7.035568151525015,4.765060240963855,54.0,6.797340616314762,0.014726040016577513,0
460,f947e0e2-01b5-3d67-8d4c-1efa14994ed3,0.0138087626197256,0.0119078436448356,83.0752688172043,12803,default,197.0,186.0,184.0,E,normal,184,716,41,0.021263958184842006,4.114942528735632,49.0,5.952735848091769,3.891304347826087,36.0,4.91770652124662,0.057620468310794704,0
461,9ed8f25f-d223-3c52-bf7c-45fc33b296aa,0.0005453616673477,0.0110339190845933,24.717171717171716,161,default,253.0,198.0,54.0,E,normal,54,237,21,0.08280922431865828,4.5576923076923075,19.0,4.378327137242038,4.388888888888889,24.0,4.1740675013915185,-0.023318604722246172,0
462,a0026189-ed03-317a-ad72-b810b38646d2,0.0041839410904322,0.0075654410652141,20.93664202745512,4978,default,1031.0,947.0,150.0,E,normal,146,592,32,0.027964100141709965,4.198581560283688,36.0,5.625700723138997,4.082758620689655,39.0,5.405620891035376,-0.01904651257275297,0
463,af8d843a-58cf-3564-958a-376eff91a216,6.363636363636364e-06,0.0176136363636363,8.133086876155268,4,default,2596.0,1082.0,155.0,E,normal,151,402,21,0.017748344370860928,2.8309859154929575,36.0,4.250885294680865,2.7162162162162162,39.0,3.804408077232964,0.01885000423422245,0
464,dc6cb97c-1239-388a-a56f-ed1f42e0a637,0.0001002023730317,0.0029108449767132,13.97597830298334,217,default,2725.0,2581.0,105.0,E,normal,103,407,27,0.0387397677517609,4.28421052631579,40.0,5.862751568647496,4.07,40.0,5.539413326337004,0.011585067860184872,0
465,1b03c230-0c7e-3f46-b408-e0c66a184bbc,9.066235714396178e-05,0.0021109444349937,15.948452336909607,704,default,8874.0,8109.0,273.0,E,normal,249,1116,63,0.018072289156626505,4.65,63.0,7.404559406203722,4.536585365853658,76.0,7.34270578041038,0.13991503918565917,1
466,2bfecb39-003a-3d45-9c95-3c795d34df28,0.0008939108600125,0.0131826741996233,16.01005025125628,171,default,200.0,199.0,42.0,E,normal,42,133,12,0.07723577235772358,3.325,14.0,2.901615929098819,3.2439024390243905,17.0,2.9941445930583233,-0.05602205612750716,0
467,b0657f3b-70e8-3332-ad84-262c27823cf9,0.004644739312762,0.0042561181698691,18.730363423212193,4453,default,921.0,853.0,68.0,E,normal,67,313,19,0.0707824513794663,4.815384615384615,33.0,5.259108750736289,4.742424242424242,29.0,5.289528265787396,-0.007553769296901824,0
468,cafbc196-6bbf-34ea-8199-3dbfd37d88db,0.0071195621667134,0.0214706707830479,25.818840579710145,3045,default,311.0,276.0,153.0,E,normal,144,438,22,0.021270396270396272,3.1510791366906474,37.0,4.938344564416587,3.1510791366906474,47.0,4.602022809958429,-0.008462516956308175,0
469,d1f78c05-5dc7-34d6-b70d-dc7d7e875d5b,0.0028700956149027,0.0362677217276623,27.324324324324323,523,default,145.0,111.0,110.0,E,normal,110,305,17,0.02543786488740617,2.9326923076923075,25.0,4.07210119423556,2.824074074074074,30.0,3.630704206011565,-0.025889808317324958,0
470,ff62d81d-4b83-3292-8a45-b902265e1a97,8.852629751779205e-06,0.016837354625933,7.21026282853567,4,default,2106.0,799.0,97.0,E,normal,94,238,14,0.02722489132921528,2.7045454545454546,24.0,3.699382905877347,2.6444444444444444,29.0,3.3642272056681946,-0.02492138530766208,0
471,05123da6-bf2a-3dd9-9836-37a9484a4427,0.0019357206405693,0.0268386714116251,60.214285714285715,784,default,174.0,112.0,181.0,E,normal,181,630,29,0.019337016574585635,3.5795454545454546,42.0,5.306988511963795,3.5195530726256985,54.0,5.271766034138055,0.01428934974918733,0
472,1924bd2f-ec64-365a-a83d-2bc5b34b775e,0.0001437719061741,0.0018873011593421,18.27093596059113,128,default,1115.0,812.0,28.0,E,normal,28,76,9,0.10052910052910052,3.1666666666666665,8.0,2.3392781412697,3.04,10.0,2.424541193710678,-0.01988612725625799,0
473,72bc876b-5791-3655-a77f-4813b82fcef6,0.0001342225927469,0.0055975704162448,21.44699872286079,136,default,1010.0,783.0,94.0,E,normal,94,313,16,0.03580416380690917,3.402173913043478,21.0,4.303840000785687,3.402173913043478,36.0,4.599290546918257,-0.03573755567511183,0
474,8f91f452-03ef-3469-8660-e0877282a6c7,0.001227755440679,0.0027315080732656,29.552998868351565,5772,default,3117.0,2651.0,214.0,E,normal,205,1041,62,0.024892395982783356,5.284263959390863,52.0,7.972694905247087,5.284263959390863,59.0,7.682824544798808,0.07606122039273633,0
475,212b8286-d510-3c13-978b-ca6bac75c1b3,0.0001521723309802,0.0017465977730878,18.7462482946794,126,default,1041.0,733.0,24.0,E,normal,24,80,10,0.14492753623188406,3.4782608695652173,11.0,2.356666127455244,3.4782608695652173,9.0,2.2816768284177265,-0.01457949872069858,0
476,9db56e6f-e7b9-31b5-978b-b9fb37ac8387,0.0008859824780976,0.0222778473091364,10.710455764075068,213,default,520.0,373.0,89.0,E,normal,88,223,15,0.029127481713688612,2.753086419753086,26.0,4.108199762527125,2.623529411764706,26.0,3.3289336592906866,-0.04744402797180475,0
477,c7823bf3-4107-3c1e-893c-f9cf56760358,0.0008251928020565,0.0074264495858326,17.592964824120603,174,default,232.0,199.0,26.0,E,normal,26,104,15,0.16,4.0,11.0,2.7456258919345764,4.16,9.0,2.1481154531356084,-0.020725451653511362,0
478,e5cf723a-5db2-30ee-a7e1-8eaa4f077c11,0.0103068550020251,0.007138517618469,36.71375464684015,12215,default,632.0,538.0,141.0,E,normal,135,594,31,0.03283582089552239,4.569230769230769,36.0,5.825591368513535,4.466165413533835,50.0,6.254681100734592,0.01589516795750162,0
479,eb02e805-0017-3930-aef7-321a0d12ec0d,0.000908322496749,0.0299089726918075,5.696296296296296,42,default,150.0,135.0,23.0,E,normal,23,44,8,0.08695652173913043,2.0,5.0,1.3142574813455419,2.0,9.0,1.7320508075688772,-0.027896200854607145,0
480,1177a00d-736a-30cd-befd-f65cdeea97c0,9.286702232760325e-06,0.0100770598695909,9.303308823529411,3,default,2510.0,544.0,51.0,E,normal,50,98,14,0.04,2.0,15.0,2.249716535431946,2.130434782608696,12.0,1.8369243629806613,-0.010380806842362977,0
481,8356d8cc-943c-31fa-abb8-d4a6653f2b1b,0.002406331309627,0.0098294304712344,34.162962962962965,1998,default,651.0,405.0,136.0,E,normal,136,615,52,0.03349673202614379,4.730769230769231,35.0,6.131618510811822,4.522058823529412,38.0,5.562435606718763,-0.01136299197998647,0
482,96e249c0-c378-3771-ac70-263e61ee0797,0.000402989590898,0.0071411280561607,11.669491525423728,200,default,732.0,708.0,59.0,E,normal,58,164,15,0.049606775559588624,3.215686274509804,18.0,3.521996567736111,2.9285714285714284,21.0,3.2174587513014883,-0.04993732900023712,0
483,9f66431d-8e1b-32e4-83cd-ec5e07128fdd,0.0291183576786419,0.0071061981839715,91.77536231884058,22128,default,142.0,138.0,90.0,E,normal,90,407,34,0.05081148564294632,4.788235294117647,26.0,5.67988010985124,4.522222222222222,36.0,5.119087978184694,0.09405450792237768,0
484,cb8e40ee-a935-30ba-8071-9ced09b46da9,0.001130345635618,0.0222612770943175,10.558762886597938,348,default,598.0,485.0,114.0,E,normal,114,319,30,0.024763235522434406,3.038095238095238,30.0,4.486856593002255,2.8230088495575223,35.0,3.8769344894284603,-0.03474419233411824,0
485,e22ba257-2ac6-3e9c-a101-73858e26475c,0.0030203767078554,0.0059040204812037,38.24075924075924,6938,default,1183.0,1001.0,226.0,E,normal,222,1031,50,0.02101422689657984,4.9330143540669855,54.0,7.442623335211975,4.665158371040724,67.0,7.328498182329225,0.04449117717700174,0
486,e8f7bbd9-eec1-3285-a328-a71170c374e1,0.0008444733796296,0.0054976851851851,15.926267281105993,176,default,276.0,217.0,19.0,E,normal,19,73,11,0.2134502923976608,3.8421052631578947,9.0,2.56008136989796,4.055555555555555,10.0,2.655648533937138,-0.014502272429959773,0
487,f12a1ee6-9744-3cdd-be6d-c1348dd6ca72,0.0124754412893323,0.0245587106676899,21.716666666666665,1951,default,129.0,120.0,64.0,E,normal,62,175,17,0.04627181385510312,3.125,20.0,3.4229399435489456,2.9661016949152543,23.0,3.329203608616368,-0.039148703896047576,0
488,0b1c44b6-7060-37bc-90e6-0d051c6757e3,0.0003450686641697,0.0142322097378277,6.522801302931596,83,default,638.0,614.0,57.0,E,normal,55,119,8,0.040067340067340064,2.4285714285714284,14.0,2.813959371941744,2.4791666666666665,26.0,3.68549851520192,-0.03034312636401154,0
489,47a2c85c-6db9-36eb-b83a-6a07f00fd1a7,9.361233480176211e-06,0.0126651982378854,7.662447257383966,4,default,2029.0,711.0,69.0,E,normal,69,200,19,0.042625745950554135,3.076923076923077,25.0,4.035640040011544,3.225806451612903,19.0,2.876037567830309,-0.03012133532832867,0
490,c7effaf2-df1d-3623-97e0-1cce7ac4481e,1.8002209657503088e-05,0.0067589523623838,47.637770897832816,17,default,663.0,323.0,104.0,E,normal,102,505,35,0.049019607843137254,5.05,39.0,6.321985447626402,5.101010101010101,49.0,6.3013465764601175,0.01592399033885855,0
491,e1fc29de-4e3d-3fb4-8766-6642f6047f66,0.0033107572115384,0.0198317307692307,47.27272727272727,1653,default,215.0,176.0,165.0,E,normal,164,610,31,0.02281909322160706,3.961038961038961,34.0,5.399474621968996,3.765432098765432,54.0,5.7246954847867295,-0.003731522676607757,0
492,f7e4cc39-633f-3ec9-9fec-a0d68a944b26,0.0039472584856396,0.0181026979982593,63.13186813186813,2722,default,237.0,182.0,208.0,E,normal,207,782,40,0.018338727076591153,3.92964824120603,45.0,6.052124954028983,3.8146341463414632,63.0,5.779254782561577,0.031217343605395353,0
493,02b3f50a-7ef4-3025-b416-cf754c30c94c,0.0005133782150871,0.0094942171586397,25.977578475336323,179,default,232.0,223.0,55.0,E,normal,55,236,19,0.07946127946127945,4.538461538461538,21.0,4.435267481577193,4.290909090909091,25.0,4.429950655472063,-0.025666320830444456,0
494,759725e4-9fef-35da-a88f-dd28a2f2daa3,0.0002147002672775,0.0077892325315005,13.945686900958467,169,default,1010.0,939.0,102.0,E,normal,102,381,27,0.036983110075713456,3.8484848484848486,27.0,4.83957514698406,3.81,30.0,4.453526692409061,-0.03925072815667069,0
495,b2cdc675-5112-3220-8dca-8d1e4afb2b3b,0.0156550375469336,0.0086827284105131,34.833787465940055,12009,default,410.0,367.0,111.0,E,normal,107,443,23,0.03905836713101746,4.219047619047619,34.0,5.4159921087038105,4.219047619047619,36.0,5.400142771271273,0.0032931229143551843,0
496,d6aa3b48-e9f3-35c1-ad1a-86ceac9cf3c2,0.0167712146422628,0.0110232945091514,21.087719298245613,4839,default,298.0,228.0,53.0,E,normal,52,135,11,0.05090497737556561,2.8125,16.0,3.225266461860167,2.6470588235294117,15.0,2.8132984577229037,-0.032370052595790844,0
497,d8ce02c7-4dda-3e84-8aaf-5fb6ede627ae,0.0015875122910521,0.0245821042281219,6.39622641509434,97,default,166.0,159.0,25.0,E,normal,25,61,7,0.10166666666666667,2.44,10.0,2.174028518672191,2.772727272727273,14.0,2.7622753825888173,-0.03535472684611851,0
498,3a7ecfe4-2c62-31f3-95af-770d56a88577,0.0009108409321175,0.0273556231003039,7.833333333333333,54,default,133.0,126.0,27.0,E,normal,27,51,3,0.07264957264957266,1.9615384615384615,6.0,1.400021132553946,1.8888888888888888,9.0,1.6850834320114558,-0.02830718356571227,0
499,69f30b92-5b19-3d0c-8ba1-e6ca332dc31f,0.0005292713967546,0.0109767737830098,24.944444444444443,200,default,266.0,252.0,69.0,E,normal,69,296,23,0.06308610400682012,4.352941176470588,17.0,3.77205165691327,4.352941176470588,21.0,4.395066438239562,-0.03179367141737138,0
500,76829ff3-f815-3aed-9780-2f9b764e0b5c,0.0032935233877663,0.0381954054802103,35.42156862745098,714,default,125.0,102.0,138.0,E,normal,137,415,21,0.022273507943323313,3.2170542635658914,26.0,4.4320209755018105,3.0970149253731343,42.0,4.40635464285198,-0.003042953966716444,0
501,89f11736-3a9e-382e-a7bd-3ee84b3c4fd1,0.0069696231551798,0.0062329846682905,51.50553505535056,5837,default,553.0,271.0,87.0,E,normal,86,457,28,0.0625170998632011,5.376470588235295,37.0,6.4643392284826495,5.376470588235295,40.0,5.4793225656596185,0.0280827796377362,0
502,9db546de-e27e-3f5b-8ad3-14106ec5dcde,0.0036886803473384,0.0066196799190062,21.91211604095563,5684,default,1308.0,1172.0,170.0,E,normal,166,660,41,0.024096385542168676,4.230769230769231,45.0,5.914829422780654,4.074074074074074,48.0,5.495852033557667,0.0007103183286361059,0
503,d88324c9-06ed-3395-a280-0442c9cfb52c,0.0092468521685061,0.0078890097932535,85.77333333333333,14277,default,313.0,300.0,203.0,E,normal,199,938,40,0.023805898177757474,4.835051546391752,63.0,7.185581801224256,4.81025641025641,56.0,6.774756874123569,0.09102983961100475,0
504,d9bd70f5-73ce-37fe-8dce-97c32135bbe2,0.0142368253968253,0.0114285714285714,17.96577946768061,4037,default,307.0,263.0,54.0,E,normal,54,136,11,0.047519217330538085,2.893617021276596,22.0,3.887974052936314,2.5660377358490565,14.0,2.6952749288286406,-0.03435841191100231,0
505,f2c870e8-79a6-35e3-8af1-4765c1929502,0.0005768817204301,0.0279569892473118,6.326530612244898,33,default,172.0,147.0,26.0,E,normal,26,58,5,0.08923076923076922,2.6363636363636362,7.0,2.10076727423479,2.230769230769231,9.0,1.8873606379054302,-0.040359588346593867,0
506,168ff283-1ed7-3ec0-a246-96fbfeac4d80,0.0073070444104134,0.0267993874425727,51.21568627450981,2291,default,127.0,102.0,140.0,E,normal,140,480,29,0.024665981500513873,3.5555555555555554,34.0,5.047429366506929,3.4532374100719423,39.0,4.449917987414554,-0.012932667955411703,0
507,1b26b358-f7e4-3cf0-b1aa-b9c1a10357f2,0.0121344558725945,0.0101194426011944,18.266666666666666,4389,default,391.0,330.0,61.0,E,normal,59,156,14,0.04558737580362361,2.888888888888889,21.0,3.314763086705844,2.689655172413793,19.0,2.931440134200984,-0.03483627856437638,0
508,366f3b54-dde7-3436-82b7-5d0f70ac0bae,0.0011945881514432,0.0025560047679319,28.836640680368532,5833,default,3349.0,2822.0,208.0,E,normal,200,1009,57,0.02535175879396985,5.1479591836734695,58.0,7.997036818465015,5.095959595959596,64.0,7.706476604449868,0.07181497403314374,0
509,65a2e2a2-4e0b-3a7f-aeb2-6bb96465547c,0.0009601215343714,0.0083554880364603,11.063025210084032,152,default,243.0,238.0,22.0,E,normal,21,41,5,0.09761904761904762,2.1578947368421053,8.0,1.8140724146962193,2.1578947368421053,7.0,1.842856989474905,-0.04209593438604764,0
510,96bf9083-53be-3262-bb4a-f9043f615c84,1.507300989166274e-05,0.0376825247291568,12.201149425287356,2,default,1313.0,174.0,80.0,E,normal,78,170,13,0.028305028305028304,2.328767123287671,15.0,2.2637996578703508,2.361111111111111,25.0,3.0336334812836947,-0.02570755251137008,0
511,c3552ceb-84ef-3288-b64e-4afc3fcef500,0.0001310548977395,0.0103606027987082,37.535353535353536,59,default,362.0,198.0,77.0,E,normal,77,309,23,0.05280246069719754,4.175675675675675,24.0,4.711567444779457,4.065789473684211,27.0,4.23436917042765,-0.03959996441185765,0
512,27db000d-f1fd-3680-b4a2-fea830f7ed79,0.0094579382579933,0.0078280044101433,34.35606060606061,10295,default,579.0,528.0,142.0,E,normal,136,560,29,0.030501089324618737,4.3076923076923075,33.0,5.260661195421898,4.17910447761194,42.0,5.554144272615245,-0.011078425501355738,0
513,39922ee8-31b8-312d-a458-35b69413fcf4,0.0001117560865644,0.0055229936880072,18.59958071278826,119,default,1267.0,954.0,98.0,E,normal,98,255,20,0.026825163054912688,2.65625,16.0,3.2333809865474663,2.65625,25.0,3.268626511370385,-0.02796467207265102,0
514,5f498132-02be-3245-957e-2d6180063a7b,0.0169625362127995,0.0310771661838293,70.97196261682242,7729,default,117.0,107.0,236.0,E,normal,234,797,35,0.014617952386192729,3.5265486725663715,44.0,5.587731784491682,3.45021645021645,64.0,5.322165318373061,0.08771291319244023,0
515,a5f5f04c-33ba-3aa4-846b-904eacd384cc,0.0280109077040427,0.0117467581998474,40.96875,11017,default,263.0,160.0,77.0,E,normal,77,271,23,0.04630895420369104,3.712328767123288,26.0,4.618246871474584,3.5657894736842106,28.0,4.079265692162943,-0.0015862404243508488,0
516,a7a81411-9b6e-3c87-b846-88fb4ecced12,5.006739842095128e-06,0.0175235894473329,36.31468531468531,2,default,3136.0,143.0,91.0,E,normal,89,245,26,0.031281920326864145,2.8823529411764706,15.0,2.9996539592813916,2.9878048780487805,27.0,3.766002935244327,0.004684894773633097,0
517,549839ff-b2af-326a-8d62-e2bdc746803c,8.447219887114208e-05,0.0024378527681037,15.270493306436824,423,default,5880.0,5453.0,203.0,E,normal,184,791,56,0.023491328106438582,4.468926553672317,55.0,6.7640120712259515,4.418994413407821,51.0,5.996076659086738,0.08437095293231223,0
518,a4afa04d-e85c-3357-b72a-b8d905e2c0fd,0.0105704735689006,0.0065726644570529,35.1798418972332,11290,default,564.0,506.0,117.0,E,normal,112,500,25,0.04021879021879022,4.62962962962963,37.0,6.142735234333487,4.545454545454546,36.0,5.689921494323999,0.003271827115293835,0
519,bd8e10d5-b814-3192-8897-0c2e750aeaee,3.231435403606282e-06,0.0109868803722613,8.278758694489031,3,default,6065.0,1869.0,170.0,E,normal,166,499,33,0.018218327856882075,3.261437908496732,38.0,4.877279915109204,3.080246913580247,38.0,3.9361860262011046,0.06704336360115914,0
520,fbccbf8f-bc88-3ffb-a8b5-b613ce647322,5.461010922021844e-06,0.017018034036068,11.121468926553671,3,default,3587.0,708.0,134.0,E,normal,130,317,26,0.018902802623732857,2.556451612903226,26.0,3.4648055835110942,2.4960629921259843,29.0,3.093997276281655,0.016980427821605637,0
521,4bb2486c-e6f2-393c-9931-820efc8b65a3,0.2029744245524296,0.0127877237851662,2.7535211267605635,4762,default,144.0,142.0,5.0,E,normal,5,7,3,0.35,1.75,3.0,0.82915619758885,1.4,2.0,0.4898979485566356,0.1384503168592739,0
522,c25b9256-4554-3c0a-8ffa-b4057edf7891,0.0059474413179763,0.0120279924187199,33.21549636803874,4896,default,553.0,413.0,165.0,E,normal,162,654,41,0.02507476420519899,4.246753246753247,36.0,5.891124391951887,4.165605095541402,43.0,5.933653490231768,-0.00896284277768622,0
523,02f1356d-6319-3be9-a183-27f1dff739ef,0.0014752482734284,0.0026843776780763,30.8147572815534,7024,default,3017.0,2575.0,213.0,E,normal,203,1152,56,0.028093449739062575,5.818181818181818,60.0,8.691530344221201,5.818181818181818,61.0,8.228877013070196,0.11851390612644452,0
524,35460062-6a09-3b9e-b743-b21e666db797,0.0396178515362188,0.0118860731105629,41.67289719626168,10600,default,179.0,107.0,53.0,E,normal,53,185,18,0.06712626995645864,3.7,14.0,3.556683848755748,3.490566037735849,19.0,3.516122658202612,0.03170817721594377,0
525,af3c4199-c6e7-32d9-9a67-a5ce3fd0c289,0.0199841381741276,0.0147162495593937,97.82758620689656,13607,default,124.0,116.0,167.0,E,normal,167,718,38,0.025900007214486688,4.459627329192546,40.0,6.0371456675673345,4.299401197604791,41.0,5.391848993580903,0.0668612272972714,0
526,2e29f803-29cf-341c-bbf4-8231d32ef679,0.0030462405284631,0.0059452108024091,20.670682730923694,4704,default,1335.0,1245.0,153.0,E,normal,146,642,36,0.030325932923948983,4.489510489510489,37.0,5.849950251258352,4.489510489510489,37.0,5.860698940235011,-0.011346411477944962,0
527,68d61e0e-89b0-3ec7-9952-d6ab9a35b159,0.0494293559660509,0.018971542685971,16.691666666666666,5941,default,130.0,120.0,38.0,E,normal,38,98,10,0.06970128022759602,2.8,11.0,2.7339139917498714,2.6486486486486487,13.0,2.611991227751258,-0.00457442846755185,0
528,80acc937-45fa-352f-8f1a-c8ced5ff6821,0.0001266059331931,0.0015183368371875,18.90066225165563,131,default,1308.0,906.0,26.0,E,normal,26,86,14,0.13230769230769232,3.44,10.0,2.43441984875247,3.5833333333333335,9.0,2.1778557242286634,0.002532073987222827,0
529,bc2e20f0-3b5b-385b-9b46-818d15da79d3,0.0008849053134767,0.0063124348838634,53.851485148514854,867,default,618.0,303.0,103.0,E,normal,103,493,35,0.04692556634304207,4.833333333333333,41.0,6.363319107616674,4.833333333333333,44.0,5.445061322929019,-0.003878837821693293,0
530,ce648ceb-92ae-3e02-8fc4-f78dc60c746e,0.0042859179159498,0.0048660604571147,20.284147557328016,5232,default,1078.0,1003.0,99.0,E,normal,93,399,21,0.04663394109396914,4.48314606741573,25.0,5.086029244218551,4.384615384615385,29.0,5.288946031753044,-0.020206286196103762,0
531,d94518c6-1f3d-3a7a-b5d1-e56db6a055d6,0.0006825121443442,0.0057830210501966,18.714285714285715,178,default,360.0,231.0,25.0,E,normal,25,122,12,0.20333333333333334,4.88,10.0,2.56624238917527,5.083333333333333,13.0,3.053913700301449,0.01658073691180234,0
532,da338d7b-3a15-3dd8-a7fb-b631901a1de9,4.871426289730075e-06,0.0121386360006388,7.658715596330275,4,default,3409.0,1635.0,152.0,E,normal,150,490,28,0.02192393736017897,3.5,39.0,5.309694637439816,3.356164383561644,43.0,4.480918029147258,0.014053046714909478,0
533,eb9eaae4-a52f-32a7-8b00-eb034dfcad6e,0.0031321831210917,0.0064357113514993,31.43328550932568,4118,default,939.0,697.0,141.0,E,normal,140,659,48,0.033864337101747174,5.069230769230769,42.0,6.977092695758535,4.954887218045113,45.0,6.53833652668264,0.008222488500362335,0
534,1db2bd1c-f7ba-3009-b816-079ac3d7494b,0.0115570084516026,0.013873385424972,21.926573426573427,4349,default,333.0,286.0,87.0,E,normal,86,313,22,0.042818057455540355,3.7710843373493974,22.0,4.322330086704321,3.6823529411764704,24.0,4.102256953279089,-0.0480935706824861,0
535,67e87c63-92bd-3ccb-8520-6083e1e8d3cd,0.0001971363715732,0.0206041557534485,39.226027397260275,68,default,272.0,146.0,118.0,E,normal,118,352,26,0.02549616108938143,3.229357798165138,22.0,3.8614372651532762,3.0085470085470085,34.0,3.8330450872579878,-0.02702307605234544,0
536,75aedadb-daf2-34fa-86f8-e95c1c5001ef,0.0009886075949367,0.0240506329113924,5.642857142857143,47,default,153.0,140.0,19.0,E,normal,19,31,4,0.09064327485380116,1.8235294117647058,5.0,1.1997692973159493,1.8235294117647058,8.0,1.6885529522832148,-0.020286939529229275,0
537,9bce1b96-b272-3e64-8b73-80ac49f1c36c,3.893129770992366e-06,0.0151145038167938,11.654804270462634,4,default,4984.0,1124.0,198.0,E,normal,191,619,40,0.01705704050702673,3.438888888888889,42.0,5.35844493288542,3.327956989247312,47.0,4.476338403598014,0.04917640440262461,0
538,bcc34194-5293-3dbc-99b9-18a1e7753da3,0.0137169226957383,0.0230426164519326,22.05464480874317,3322,default,198.0,183.0,93.0,E,normal,92,274,18,0.0327281414237936,3.223529411764706,29.0,4.282320620433946,3.0786516853932584,31.0,3.8779837200031566,-0.04047563870680593,0
539,35783d26-ab44-38b8-aac1-cbe3901fbcfe,0.0012947303921568,0.0104166666666666,10.953020134228188,127,default,149.0,149.0,17.0,E,normal,17,42,5,0.15441176470588236,2.625,9.0,2.1758618981911515,2.625,8.0,2.1758618981911515,-0.040568286430739064,0
540,49149a28-de08-3e6e-aba8-a077a9fc2c79,0.00099046447247,0.0086127345432174,14.844748858447488,194,default,229.0,219.0,28.0,E,normal,28,88,8,0.1164021164021164,3.142857142857143,8.0,2.1992577597629506,3.142857142857143,11.0,2.559496123881274,-0.049474998028659456,0
541,5bb277c2-c7f3-3cae-8d21-646bbc65de6e,0.0103002711903525,0.0082511107264439,36.10625,10711,default,534.0,480.0,143.0,E,normal,136,582,38,0.03169934640522876,4.546875,35.0,5.898701359992299,4.311111111111111,41.0,5.4425847163881365,-0.0041981228314363905,0
542,82140914-334a-39e4-b4e8-0f6c048b4079,0.0011470083073363,0.0023251194690782,30.04106704106704,5891,default,3312.0,2849.0,199.0,E,normal,188,917,50,0.026083741039936284,5.1807909604519775,54.0,7.941244224072129,5.094444444444444,62.0,7.71196561067585,0.07337102578620602,0
543,e5772c0b-9dc4-3298-a085-e9153024ff91,0.0007688702516033,0.0177602368031573,21.00518134715026,188,default,196.0,193.0,72.0,E,normal,72,244,19,0.04773082942097027,3.436619718309859,18.0,3.590803567982596,3.436619718309859,25.0,3.7481728670515357,-0.05329400703011372,0
544,20cb266d-d77a-310e-bbb2-9e7c52376953,0.0009800680602819,0.0150704910063198,8.753191489361702,121,default,267.0,235.0,31.0,E,normal,31,64,12,0.06881720430107527,2.2857142857142856,7.0,1.6872874015739592,2.206896551724138,8.0,1.4234322372793307,-0.039328842242591144,0
545,c3a7100c-efc8-3819-a21a-71fb79b811e4,0.0011132930513595,0.0166163141993957,6.186915887850467,45,default,132.0,107.0,11.0,E,normal,11,20,3,0.18181818181818182,2.2222222222222223,4.0,1.314684396244359,2.0,5.0,1.0954451150103321,-0.009010742193587606,0
546,d32a849b-282e-352b-bcbb-db6eeb083348,0.0150292856267614,0.0262222766817791,63.7578125,7360,default,137.0,128.0,214.0,E,normal,212,792,36,0.01770544576589466,3.96,50.0,6.869381340411959,3.789473684210526,52.0,5.159993714113444,0.057350226564388984,0
547,e96079f6-0c79-32df-8100-05edfa85e089,0.0003003839716451,0.0078763414394013,12.98849104859335,184,default,811.0,782.0,80.0,E,normal,79,265,18,0.043005517689061995,3.4415584415584415,25.0,4.078749192320767,3.6805555555555554,30.0,4.533291632433475,-0.04637854323589563,0
548,3c7678ee-40f4-3f44-9915-fb73ab7de83d,0.0326634136492125,0.011441647597254,40.375,14560,default,200.0,184.0,85.0,E,normal,85,354,20,0.04957983193277311,4.37037037037037,28.0,5.224454474314405,4.317073170731708,28.0,5.2773747371773085,0.03604330394161348,0
549,42ce62a7-8e8c-370a-a52a-ebf7c948baea,0.0021085331966439,0.0061510238217282,33.91308325709058,4690,default,1444.0,1093.0,228.0,E,normal,224,1031,60,0.020639814221652786,4.817757009345795,48.0,6.961137959986491,4.6441441441441444,56.0,6.636266516387039,0.03175154235123512,0
